employee_id,month,monthly_income,work_hours,performance_rating,overtime
1602,2018-06-01,6786,161,1,No
1602,2018-07-01,2779,159,2,Yes
1602,2018-08-01,10637,163,2,No
1602,2018-09-01,8830,167,1,Yes
1602,2018-10-01,5952,165,3,Yes
1602,2018-11-01,2657,159,2,Yes
1602,2018-12-01,3895,161,4,No
1602,2019-01-01,4698,164,2,Yes
1602,2019-02-01,6249,186,1,No
1602,2019-03-01,8622,175,2,No
1602,2019-04-01,3026,163,3,Yes
1602,2019-05-01,6312,172,3,No
1602,2019-06-01,5207,147,3,Yes
1602,2019-07-01,1708,166,4,Yes
1602,2019-08-01,3495,166,4,No
1602,2019-09-01,5448,161,2,Yes
1602,2019-10-01,2771,161,4,No
1602,2019-11-01,6992,145,4,No
1602,2019-12-01,8491,151,3,Yes
1602,2020-01-01,6451,158,4,Yes
1602,2020-02-01,5053,159,3,Yes
1602,2020-03-01,6516,158,3,No
1602,2020-04-01,3875,154,3,No
1602,2020-05-01,4880,155,1,Yes
1602,2020-06-01,6877,151,4,Yes
1602,2020-07-01,6261,159,3,Yes
1602,2020-08-01,4125,156,1,Yes
1602,2020-09-01,4415,168,2,Yes
1602,2020-10-01,7320,147,4,No
1602,2020-11-01,4472,162,2,No
1602,2020-12-01,7678,152,1,Yes
1602,2021-01-01,6807,145,1,Yes
1602,2021-02-01,6914,157,2,No
1602,2021-03-01,2058,165,4,Yes
1602,2021-04-01,3841,172,2,Yes
1602,2021-05-01,5892,173,2,No
1602,2021-06-01,7066,159,4,Yes
1602,2021-07-01,4611,156,2,No
1602,2021-08-01,7655,174,4,Yes
1602,2021-09-01,7825,175,3,No
1602,2021-10-01,2254,174,2,No
1602,2021-11-01,1509,140,1,Yes
1602,2021-12-01,6421,154,2,Yes
1602,2022-01-01,4029,173,4,No
1602,2022-02-01,6231,170,2,Yes
1602,2022-03-01,10277,158,3,No
1602,2022-04-01,6030,171,3,Yes
1602,2022-05-01,9241,167,1,No
1602,2022-06-01,5723,165,2,Yes
1602,2022-07-01,6245,157,3,Yes
1602,2022-08-01,5023,169,2,No
1602,2022-09-01,5023,172,2,No
1602,2022-10-01,4262,168,2,No
1602,2022-11-01,6837,157,4,No
1602,2022-12-01,8352,167,3,Yes
1602,2023-01-01,6881,158,3,No
1602,2023-02-01,7462,176,2,No
1602,2023-03-01,10026,159,2,Yes
1602,2023-04-01,5015,163,2,Yes
1602,2023-05-01,8000,166,2,No
1602,2023-06-01,10384,169,3,Yes
1602,2023-07-01,7845,164,3,Yes
1602,2023-08-01,4070,156,2,No
1602,2023-09-01,5303,155,3,Yes
1602,2023-10-01,9685,152,2,No
1602,2023-11-01,9475,165,3,Yes
1602,2023-12-01,2028,153,3,No
1602,2024-01-01,7033,155,2,Yes
1602,2024-02-01,4837,158,2,Yes
1602,2024-03-01,6316,156,1,Yes
1602,2024-04-01,2823,144,1,No
1602,2024-05-01,5112,165,1,No
1602,2024-06-01,8158,172,4,Yes
1602,2024-07-01,8701,169,1,No
1602,2024-08-01,8988,155,2,Yes
1602,2024-09-01,6871,155,4,No
1602,2024-10-01,7877,169,3,Yes
1602,2024-11-01,5227,164,2,Yes
1602,2024-12-01,7676,163,2,Yes
1602,2025-01-01,7570,174,4,No
1602,2025-02-01,4409,150,3,Yes
1602,2025-03-01,4354,156,4,No
1602,2025-04-01,6773,154,4,No
1602,2025-05-01,8166,152,2,Yes
1602,2025-06-01,6205,166,4,Yes
1604,2024-07-01,7196,152,2,Yes
1604,2024-08-01,5317,158,2,No
1604,2024-09-01,6355,159,3,No
1604,2024-10-01,9417,160,2,Yes
1604,2024-11-01,6641,147,3,Yes
1604,2024-12-01,1647,164,1,No
1604,2025-01-01,5437,164,1,No
1604,2025-02-01,7965,164,2,Yes
1604,2025-03-01,7386,166,1,No
1605,2021-07-01,11423,158,1,No
1605,2021-08-01,5869,146,2,No
1605,2021-09-01,7760,165,3,Yes
1605,2021-10-01,6749,170,2,No
1605,2021-11-01,6602,152,4,Yes
1605,2021-12-01,9527,153,3,No
1605,2022-01-01,5146,152,4,No
1605,2022-02-01,7639,169,1,Yes
1605,2022-03-01,10724,170,2,No
1605,2022-04-01,2850,157,2,No
1605,2022-05-01,7018,164,1,No
1605,2022-06-01,3858,131,1,No
1605,2022-07-01,1365,182,4,No
1605,2022-08-01,8412,157,1,Yes
1605,2022-09-01,4645,151,1,Yes
1605,2022-10-01,5385,160,1,Yes
1605,2022-11-01,7196,163,4,No
1605,2022-12-01,6644,154,1,No
1605,2023-01-01,6319,171,2,No
1605,2023-02-01,3494,177,2,No
1605,2023-03-01,3842,145,3,Yes
1605,2023-04-01,7653,160,1,Yes
1605,2023-05-01,7361,166,2,No
1605,2023-06-01,6020,163,2,Yes
1605,2023-07-01,5771,185,3,No
1605,2023-08-01,5619,166,4,No
1605,2023-09-01,4251,179,4,No
1605,2023-10-01,6453,153,4,Yes
1605,2023-11-01,4500,169,3,Yes
1605,2023-12-01,4789,141,4,No
1605,2024-01-01,7555,158,4,Yes
1605,2024-02-01,5742,170,4,Yes
1605,2024-03-01,5148,167,4,No
1605,2024-04-01,5280,160,2,Yes
1605,2024-05-01,8486,164,4,No
1605,2024-06-01,7537,161,3,No
1605,2024-07-01,8047,162,2,No
1605,2024-08-01,7353,153,1,Yes
1605,2024-09-01,5828,162,1,No
1605,2024-10-01,7473,171,4,No
1605,2024-11-01,7482,167,4,No
1605,2024-12-01,8393,179,4,Yes
1605,2025-01-01,6912,154,3,Yes
1605,2025-02-01,5101,158,2,Yes
1605,2025-03-01,6260,176,1,Yes
1605,2025-04-01,3710,149,3,No
1605,2025-05-01,5583,165,2,No
1605,2025-06-01,3991,154,4,No
1606,1995-07-01,6953,160,1,Yes
1606,1995-08-01,5011,163,1,Yes
1606,1995-09-01,6816,157,2,No
1606,1995-10-01,6237,159,1,No
1606,1995-11-01,709,150,1,No
1606,1995-12-01,4673,165,2,No
1606,1996-01-01,7857,179,2,No
1606,1996-02-01,6633,150,4,No
1606,1996-03-01,5916,171,3,No
1606,1996-04-01,1855,150,4,Yes
1606,1996-05-01,5127,177,4,Yes
1606,1996-06-01,9218,170,2,No
1606,1996-07-01,8621,152,1,Yes
1606,1996-08-01,7436,171,1,Yes
1606,1996-09-01,6525,165,1,No
1606,1996-10-01,8021,137,1,No
1606,1996-11-01,6546,162,3,Yes
1606,1996-12-01,6296,169,2,Yes
1606,1997-01-01,6862,163,3,No
1606,1997-02-01,6773,169,3,Yes
1606,1997-03-01,8240,158,4,No
1606,1997-04-01,5055,167,3,Yes
1606,1997-05-01,6169,139,2,Yes
1606,1997-06-01,8585,169,2,Yes
1606,1997-07-01,5852,167,2,Yes
1606,1997-08-01,5443,154,4,Yes
1606,1997-09-01,6955,147,2,No
1606,1997-10-01,4227,153,4,No
1606,1997-11-01,8073,154,3,Yes
1606,1997-12-01,7425,182,4,Yes
1606,1998-01-01,7509,165,3,Yes
1606,1998-02-01,4952,165,3,No
1606,1998-03-01,5779,162,1,Yes
1606,1998-04-01,4781,174,2,Yes
1606,1998-05-01,5909,159,4,Yes
1606,1998-06-01,3886,163,2,Yes
1606,1998-07-01,5449,165,4,Yes
1606,1998-08-01,7506,151,4,No
1606,1998-09-01,8611,163,3,Yes
1606,1998-10-01,6799,165,4,No
1606,1998-11-01,7525,159,2,Yes
1606,1998-12-01,8713,167,2,Yes
1606,1999-01-01,8094,164,3,No
1606,1999-02-01,2994,161,3,Yes
1606,1999-03-01,5578,146,1,Yes
1606,1999-04-01,5509,158,3,Yes
1606,1999-05-01,8259,167,3,No
1606,1999-06-01,4977,154,4,Yes
1606,1999-07-01,5750,159,2,No
1606,1999-08-01,7789,165,1,No
1606,1999-09-01,6441,155,4,Yes
1606,1999-10-01,8041,160,3,Yes
1606,1999-11-01,6390,160,1,No
1606,1999-12-01,9431,166,1,No
1606,2000-01-01,6082,162,2,No
1606,2000-02-01,5793,152,3,No
1606,2000-03-01,7031,168,1,No
1606,2000-04-01,6208,158,3,Yes
1606,2000-05-01,7494,142,1,No
1606,2000-06-01,6652,160,1,No
1606,2000-07-01,3906,172,2,Yes
1606,2000-08-01,9061,155,2,Yes
1606,2000-09-01,6271,154,4,No
1606,2000-10-01,8584,167,3,No
1606,2000-11-01,8964,172,1,No
1606,2000-12-01,6796,153,2,Yes
1606,2001-01-01,9781,151,2,No
1606,2001-02-01,8817,159,1,Yes
1606,2001-03-01,4971,164,3,No
1606,2001-04-01,9068,153,4,No
1606,2001-05-01,8088,168,3,Yes
1606,2001-06-01,7472,167,2,Yes
1606,2001-07-01,5116,163,4,No
1606,2001-08-01,4326,172,1,No
1606,2001-09-01,6166,185,3,Yes
1606,2001-10-01,8469,167,1,No
1606,2001-11-01,6543,166,3,Yes
1606,2001-12-01,9594,156,2,Yes
1606,2002-01-01,6892,150,2,Yes
1606,2002-02-01,8328,161,3,No
1606,2002-03-01,8679,150,1,No
1606,2002-04-01,4985,173,4,Yes
1606,2002-05-01,8358,164,4,Yes
1606,2002-06-01,4334,165,1,Yes
1606,2002-07-01,7810,171,1,No
1606,2002-08-01,4218,155,3,No
1606,2002-09-01,4533,146,1,No
1606,2002-10-01,7296,165,4,No
1606,2002-11-01,7311,157,1,No
1606,2002-12-01,9540,158,4,No
1606,2003-01-01,9831,167,2,Yes
1606,2003-02-01,3596,154,2,No
1606,2003-03-01,5414,155,3,Yes
1606,2003-04-01,7574,162,2,No
1606,2003-05-01,5374,142,4,No
1606,2003-06-01,7713,144,2,Yes
1606,2003-07-01,4314,169,3,No
1606,2003-08-01,8123,183,3,No
1606,2003-09-01,5811,166,2,No
1606,2003-10-01,5825,159,3,Yes
1606,2003-11-01,9726,157,2,Yes
1606,2003-12-01,9317,147,4,Yes
1606,2004-01-01,6754,169,3,No
1606,2004-02-01,6150,162,1,Yes
1606,2004-03-01,7036,167,1,Yes
1606,2004-04-01,6736,175,4,No
1606,2004-05-01,7272,166,2,No
1606,2004-06-01,5744,157,4,No
1606,2004-07-01,10499,138,4,Yes
1606,2004-08-01,6353,148,4,No
1606,2004-09-01,8129,167,2,No
1606,2004-10-01,5539,159,2,No
1606,2004-11-01,7307,176,1,No
1606,2004-12-01,4289,149,3,Yes
1606,2005-01-01,7121,166,2,Yes
1606,2005-02-01,8037,163,1,Yes
1606,2005-03-01,8113,148,3,No
1606,2005-04-01,8938,161,4,No
1606,2005-05-01,6815,166,3,Yes
1606,2005-06-01,6805,160,1,No
1606,2005-07-01,7153,145,2,Yes
1606,2005-08-01,4409,158,2,No
1606,2005-09-01,5740,165,1,Yes
1606,2005-10-01,6870,152,2,Yes
1606,2005-11-01,10010,175,3,Yes
1606,2005-12-01,3698,172,2,Yes
1606,2006-01-01,6888,171,4,Yes
1606,2006-02-01,5204,166,2,No
1606,2006-03-01,5956,164,3,No
1606,2006-04-01,6691,156,3,Yes
1606,2006-05-01,6751,165,3,No
1606,2006-06-01,9334,160,2,No
1606,2006-07-01,3439,150,4,Yes
1606,2006-08-01,6612,167,2,No
1606,2006-09-01,4583,143,3,Yes
1606,2006-10-01,4500,174,4,Yes
1606,2006-11-01,3587,153,1,Yes
1606,2006-12-01,7233,173,4,No
1606,2007-01-01,2925,143,1,Yes
1606,2007-02-01,7068,167,2,Yes
1606,2007-03-01,6540,161,2,No
1606,2007-04-01,8750,154,3,Yes
1606,2007-05-01,7783,158,2,Yes
1606,2007-06-01,5340,149,4,No
1606,2007-07-01,5275,177,2,No
1606,2007-08-01,5203,163,4,Yes
1606,2007-09-01,8555,160,3,Yes
1606,2007-10-01,2635,135,2,Yes
1606,2007-11-01,7785,163,4,No
1606,2007-12-01,9597,182,2,No
1606,2008-01-01,5332,158,3,Yes
1606,2008-02-01,4751,142,1,Yes
1606,2008-03-01,7258,176,4,Yes
1606,2008-04-01,6049,170,4,Yes
1606,2008-05-01,4891,147,2,No
1606,2008-06-01,7539,161,4,Yes
1606,2008-07-01,6595,155,1,Yes
1606,2008-08-01,4205,164,1,No
1606,2008-09-01,5011,160,4,Yes
1606,2008-10-01,7144,146,4,No
1606,2008-11-01,8069,163,2,Yes
1606,2008-12-01,10037,174,2,Yes
1606,2009-01-01,9499,137,2,Yes
1606,2009-02-01,3862,179,3,No
1606,2009-03-01,7771,156,2,Yes
1606,2009-04-01,11336,139,4,No
1606,2009-05-01,5626,157,1,Yes
1606,2009-06-01,6141,163,3,Yes
1606,2009-07-01,8019,164,1,No
1606,2009-08-01,8599,128,2,No
1606,2009-09-01,6863,166,3,No
1606,2009-10-01,6881,153,2,Yes
1606,2009-11-01,9047,166,2,No
1606,2009-12-01,5608,156,4,Yes
1606,2010-01-01,7484,148,2,Yes
1606,2010-02-01,7901,154,4,No
1606,2010-03-01,4987,140,3,Yes
1606,2010-04-01,6293,150,4,No
1606,2010-05-01,5775,159,1,Yes
1606,2010-06-01,3825,139,1,No
1606,2010-07-01,3954,143,4,No
1606,2010-08-01,6774,161,1,No
1606,2010-09-01,7655,174,2,No
1606,2010-10-01,6373,164,1,Yes
1606,2010-11-01,7298,155,2,Yes
1606,2010-12-01,9765,159,4,Yes
1606,2011-01-01,3672,167,1,Yes
1606,2011-02-01,6061,170,2,Yes
1606,2011-03-01,7110,147,2,No
1606,2011-04-01,4732,162,4,Yes
1606,2011-05-01,3475,157,3,No
1606,2011-06-01,6551,167,4,No
1606,2011-07-01,7022,149,2,Yes
1606,2011-08-01,6939,163,1,No
1606,2011-09-01,5560,159,3,No
1606,2011-10-01,6106,148,4,Yes
1606,2011-11-01,6472,165,2,Yes
1606,2011-12-01,6395,161,4,Yes
1606,2012-01-01,8821,151,4,Yes
1606,2012-02-01,5281,163,3,Yes
1606,2012-03-01,5908,156,1,No
1606,2012-04-01,6687,158,3,Yes
1606,2012-05-01,9275,161,3,No
1606,2012-06-01,7587,148,4,No
1606,2012-07-01,4510,170,3,Yes
1606,2012-08-01,5931,158,3,No
1606,2012-09-01,7560,164,1,No
1606,2012-10-01,7109,158,1,No
1606,2012-11-01,6378,171,3,No
1606,2012-12-01,5270,158,1,No
1606,2013-01-01,10532,143,1,Yes
1606,2013-02-01,4024,164,2,No
1606,2013-03-01,8491,187,1,Yes
1606,2013-04-01,1690,162,4,Yes
1606,2013-05-01,7076,151,3,Yes
1606,2013-06-01,9839,167,4,Yes
1606,2013-07-01,5838,153,3,Yes
1606,2013-08-01,6936,160,1,Yes
1606,2013-09-01,5591,164,1,Yes
1606,2013-10-01,4459,155,1,No
1606,2013-11-01,3643,160,4,No
1606,2013-12-01,7447,145,1,Yes
1606,2014-01-01,6749,147,2,Yes
1606,2014-02-01,6556,157,4,Yes
1606,2014-03-01,5995,160,1,No
1606,2014-04-01,6810,148,2,No
1606,2014-05-01,5918,165,4,No
1606,2014-06-01,8840,158,1,Yes
1606,2014-07-01,6386,160,4,No
1606,2014-08-01,5978,154,1,Yes
1606,2014-09-01,10028,161,3,No
1606,2014-10-01,11757,162,1,Yes
1606,2014-11-01,6919,162,2,Yes
1606,2014-12-01,8363,156,2,No
1606,2015-01-01,8882,180,1,No
1606,2015-02-01,5461,154,2,Yes
1606,2015-03-01,3566,149,4,No
1606,2015-04-01,4357,146,4,No
1606,2015-05-01,2613,158,3,Yes
1606,2015-06-01,11326,174,2,Yes
1606,2015-07-01,5358,165,2,No
1606,2015-08-01,4978,166,4,No
1606,2015-09-01,3640,163,3,Yes
1606,2015-10-01,8020,157,2,Yes
1606,2015-11-01,7736,155,1,No
1606,2015-12-01,5147,150,3,No
1606,2016-01-01,6880,162,1,No
1606,2016-02-01,6025,156,1,No
1606,2016-03-01,5198,174,3,No
1606,2016-04-01,5767,163,4,Yes
1606,2016-05-01,2146,171,3,No
1606,2016-06-01,5807,167,1,No
1606,2016-07-01,8130,162,4,Yes
1606,2016-08-01,6678,173,1,Yes
1606,2016-09-01,4067,179,3,No
1606,2016-10-01,6507,172,1,Yes
1606,2016-11-01,6820,164,2,No
1606,2016-12-01,4853,153,2,No
1606,2017-01-01,6665,187,3,Yes
1606,2017-02-01,4756,160,1,Yes
1606,2017-03-01,9213,162,2,Yes
1606,2017-04-01,4755,161,2,No
1606,2017-05-01,5509,162,4,Yes
1606,2017-06-01,5750,174,1,No
1606,2017-07-01,7989,168,2,No
1606,2017-08-01,5391,146,1,No
1606,2017-09-01,2050,150,2,Yes
1606,2017-10-01,7460,158,4,No
1606,2017-11-01,5499,159,3,Yes
1606,2017-12-01,5501,176,1,No
1606,2018-01-01,7137,154,2,Yes
1606,2018-02-01,4537,175,3,Yes
1606,2018-03-01,9106,148,1,No
1606,2018-04-01,8630,179,1,No
1606,2018-05-01,6772,155,4,Yes
1606,2018-06-01,9036,153,3,No
1606,2018-07-01,1982,150,4,No
1606,2018-08-01,5819,168,2,Yes
1606,2018-09-01,5619,146,4,No
1606,2018-10-01,9139,159,1,No
1606,2018-11-01,5902,152,4,Yes
1606,2018-12-01,7698,149,2,Yes
1606,2019-01-01,5308,147,4,Yes
1606,2019-02-01,5609,157,3,No
1606,2019-03-01,7997,142,1,Yes
1606,2019-04-01,4960,152,3,No
1606,2019-05-01,9115,157,1,Yes
1606,2019-06-01,8647,164,1,No
1606,2019-07-01,6328,142,2,No
1606,2019-08-01,4462,169,4,No
1606,2019-09-01,7026,158,2,Yes
1606,2019-10-01,4028,139,4,Yes
1606,2019-11-01,9099,152,2,No
1606,2019-12-01,5349,149,2,Yes
1606,2020-01-01,4340,160,2,Yes
1606,2020-02-01,2802,163,2,Yes
1606,2020-03-01,6686,149,3,Yes
1606,2020-04-01,4890,168,4,Yes
1606,2020-05-01,6327,158,3,Yes
1606,2020-06-01,4491,146,4,Yes
1606,2020-07-01,6096,156,2,No
1606,2020-08-01,6169,170,3,Yes
1606,2020-09-01,6159,144,3,No
1606,2020-10-01,5934,152,1,Yes
1606,2020-11-01,5833,153,3,No
1606,2020-12-01,9218,149,3,Yes
1606,2021-01-01,6515,152,1,No
1606,2021-02-01,4374,173,2,No
1606,2021-03-01,7944,153,3,No
1606,2021-04-01,3613,164,1,Yes
1606,2021-05-01,7167,151,1,Yes
1606,2021-06-01,3024,169,3,Yes
1606,2021-07-01,4183,163,4,No
1606,2021-08-01,7983,163,2,No
1606,2021-09-01,5264,169,2,No
1606,2021-10-01,5820,147,3,No
1606,2021-11-01,4757,150,1,No
1606,2021-12-01,7675,166,3,No
1606,2022-01-01,5576,178,3,No
1606,2022-02-01,2838,145,1,Yes
1606,2022-03-01,5834,151,1,Yes
1606,2022-04-01,5993,165,1,Yes
1606,2022-05-01,10677,155,2,No
1606,2022-06-01,5573,159,4,Yes
1606,2022-07-01,9737,158,4,No
1606,2022-08-01,7178,159,4,Yes
1606,2022-09-01,7852,163,1,Yes
1606,2022-10-01,9613,173,4,No
1606,2022-11-01,6476,155,3,No
1606,2022-12-01,10020,149,1,Yes
1606,2023-01-01,7028,166,3,Yes
1606,2023-02-01,6600,156,3,No
1606,2023-03-01,6459,160,4,No
1606,2023-04-01,10117,164,4,No
1606,2023-05-01,11282,157,4,Yes
1606,2023-06-01,3243,152,3,Yes
1606,2023-07-01,6925,161,3,No
1606,2023-08-01,3482,161,2,No
1606,2023-09-01,6865,152,4,No
1606,2023-10-01,6382,169,2,Yes
1606,2023-11-01,8022,158,3,Yes
1606,2023-12-01,7138,172,4,Yes
1606,2024-01-01,9389,172,2,No
1606,2024-02-01,7613,149,3,Yes
1606,2024-03-01,2346,161,3,Yes
1606,2024-04-01,11730,157,4,Yes
1606,2024-05-01,2947,148,4,No
1606,2024-06-01,9228,144,2,Yes
1606,2024-07-01,5074,176,4,Yes
1606,2024-08-01,9407,154,3,Yes
1606,2024-09-01,9900,165,2,No
1606,2024-10-01,8784,152,3,Yes
1606,2024-11-01,5545,156,1,No
1606,2024-12-01,8505,171,1,No
1606,2025-01-01,2886,141,2,Yes
1606,2025-02-01,9394,169,4,Yes
1606,2025-03-01,10187,157,4,No
1606,2025-04-01,6347,154,1,Yes
1606,2025-05-01,6867,162,4,No
1606,2025-06-01,3394,171,2,Yes
1607,2022-07-01,8470,160,4,Yes
1607,2022-08-01,7778,153,3,No
1607,2022-09-01,7480,155,3,Yes
1607,2022-10-01,6690,169,4,Yes
1607,2022-11-01,7462,167,2,No
1607,2022-12-01,3357,157,4,No
1607,2023-01-01,6109,182,3,Yes
1607,2023-02-01,2677,162,1,No
1607,2023-03-01,6488,179,1,No
1607,2023-04-01,7765,153,4,No
1607,2023-05-01,5852,169,2,No
1607,2023-06-01,7986,167,1,No
1607,2023-07-01,2413,149,2,Yes
1607,2023-08-01,10004,155,4,Yes
1607,2023-09-01,6667,143,1,Yes
1607,2023-10-01,2040,139,1,No
1607,2023-11-01,7049,149,4,Yes
1607,2023-12-01,8648,160,2,No
1607,2024-01-01,7968,164,4,Yes
1607,2024-02-01,7237,155,2,No
1607,2024-03-01,6619,167,4,Yes
1607,2024-04-01,7960,163,4,Yes
1607,2024-05-01,3658,146,4,Yes
1607,2024-06-01,8462,170,3,Yes
1607,2024-07-01,3801,155,2,Yes
1607,2024-08-01,3230,155,2,No
1607,2024-09-01,4894,186,3,No
1607,2024-10-01,7507,158,3,No
1607,2024-11-01,4025,142,1,No
1607,2024-12-01,7608,167,2,No
1607,2025-01-01,6553,168,3,No
1607,2025-02-01,5040,163,2,Yes
1607,2025-03-01,7689,160,1,No
1607,2025-04-01,9331,179,1,No
1607,2025-05-01,9620,152,3,No
1607,2025-06-01,6921,160,1,Yes
1608,2003-07-01,4901,158,4,Yes
1608,2003-08-01,6393,163,2,Yes
1608,2003-09-01,4794,149,2,No
1608,2003-10-01,8328,153,4,Yes
1608,2003-11-01,5878,156,1,No
1608,2003-12-01,8086,164,2,No
1608,2004-01-01,7411,143,4,Yes
1608,2004-02-01,8907,157,2,Yes
1608,2004-03-01,8059,129,2,No
1608,2004-04-01,8213,154,2,No
1608,2004-05-01,8817,170,2,Yes
1608,2004-06-01,7482,169,1,Yes
1608,2004-07-01,5805,162,4,No
1608,2004-08-01,5625,160,4,Yes
1608,2004-09-01,8267,168,4,Yes
1608,2004-10-01,6454,169,4,Yes
1608,2004-11-01,4462,146,1,Yes
1608,2004-12-01,3492,159,2,No
1608,2005-01-01,6152,161,3,No
1608,2005-02-01,6371,153,1,Yes
1608,2005-03-01,6072,147,1,No
1608,2005-04-01,9164,160,1,Yes
1608,2005-05-01,3383,168,3,No
1608,2005-06-01,7339,159,4,No
1608,2005-07-01,5079,151,4,Yes
1608,2005-08-01,2600,165,3,Yes
1608,2005-09-01,7280,137,4,No
1608,2005-10-01,9952,151,2,Yes
1608,2005-11-01,7097,159,2,Yes
1608,2005-12-01,6897,157,4,Yes
1608,2006-01-01,8385,163,3,No
1608,2006-02-01,5068,146,2,Yes
1608,2006-03-01,6483,165,3,No
1608,2006-04-01,5054,166,3,No
1608,2006-05-01,6748,152,3,Yes
1608,2006-06-01,8900,164,1,Yes
1608,2006-07-01,7358,151,1,Yes
1608,2006-08-01,8611,153,2,Yes
1608,2006-09-01,6499,154,1,Yes
1608,2006-10-01,5665,160,1,Yes
1608,2006-11-01,5164,162,1,No
1608,2006-12-01,4061,151,3,Yes
1608,2007-01-01,5907,160,2,Yes
1608,2007-02-01,5233,169,2,No
1608,2007-03-01,6494,150,1,Yes
1608,2007-04-01,7052,171,4,Yes
1608,2007-05-01,5186,154,4,No
1608,2007-06-01,8243,167,4,Yes
1608,2007-07-01,6065,154,2,No
1608,2007-08-01,3350,160,1,No
1608,2007-09-01,8124,144,4,No
1608,2007-10-01,7454,144,2,No
1608,2007-11-01,9201,156,3,Yes
1608,2007-12-01,6262,152,2,No
1608,2008-01-01,3574,148,3,Yes
1608,2008-02-01,3861,165,4,No
1608,2008-03-01,6698,162,4,Yes
1608,2008-04-01,6788,172,3,No
1608,2008-05-01,5015,167,1,No
1608,2008-06-01,4309,160,3,Yes
1608,2008-07-01,5795,150,1,No
1608,2008-08-01,11396,166,4,No
1608,2008-09-01,3380,147,4,Yes
1608,2008-10-01,8477,174,4,Yes
1608,2008-11-01,5750,161,1,No
1608,2008-12-01,9866,142,4,Yes
1608,2009-01-01,5121,160,4,Yes
1608,2009-02-01,8423,159,1,No
1608,2009-03-01,6867,161,4,No
1608,2009-04-01,6838,153,3,Yes
1608,2009-05-01,3951,153,4,No
1608,2009-06-01,6578,161,4,No
1608,2009-07-01,5808,140,4,No
1608,2009-08-01,1975,135,4,No
1608,2009-09-01,7213,178,1,No
1608,2009-10-01,8096,138,2,Yes
1608,2009-11-01,5432,167,1,No
1608,2009-12-01,9446,158,3,No
1608,2010-01-01,7902,157,3,Yes
1608,2010-02-01,10615,149,2,Yes
1608,2010-03-01,8095,144,2,Yes
1608,2010-04-01,6036,163,2,Yes
1608,2010-05-01,8071,160,4,No
1608,2010-06-01,11387,158,3,Yes
1608,2010-07-01,5293,160,4,No
1608,2010-08-01,7191,137,4,Yes
1608,2010-09-01,6191,178,2,No
1608,2010-10-01,7208,161,2,Yes
1608,2010-11-01,7487,153,1,No
1608,2010-12-01,7753,173,4,No
1608,2011-01-01,8633,156,2,No
1608,2011-02-01,4961,150,2,No
1608,2011-03-01,5419,169,2,Yes
1608,2011-04-01,7425,158,2,No
1608,2011-05-01,3763,175,4,No
1608,2011-06-01,9992,175,3,No
1608,2011-07-01,7321,162,3,Yes
1608,2011-08-01,7783,150,4,Yes
1608,2011-09-01,5140,165,4,Yes
1608,2011-10-01,8966,137,3,No
1608,2011-11-01,5906,164,1,No
1608,2011-12-01,7829,164,4,Yes
1608,2012-01-01,6261,138,2,No
1608,2012-02-01,3467,167,4,No
1608,2012-03-01,3611,170,1,No
1608,2012-04-01,5894,157,1,Yes
1608,2012-05-01,5600,166,2,Yes
1608,2012-06-01,4978,150,3,No
1608,2012-07-01,8327,156,1,No
1608,2012-08-01,7109,168,3,No
1608,2012-09-01,5029,165,2,No
1608,2012-10-01,9771,152,1,No
1608,2012-11-01,4362,157,4,Yes
1608,2012-12-01,3196,171,3,Yes
1608,2013-01-01,6465,150,2,No
1608,2013-02-01,7656,150,2,Yes
1608,2013-03-01,2649,160,2,Yes
1608,2013-04-01,6851,149,4,No
1608,2013-05-01,4309,148,4,Yes
1608,2013-06-01,9356,175,1,Yes
1608,2013-07-01,5478,156,3,Yes
1608,2013-08-01,4296,166,4,Yes
1608,2013-09-01,7094,150,2,Yes
1608,2013-10-01,8502,173,3,Yes
1608,2013-11-01,5750,165,3,Yes
1608,2013-12-01,6328,156,3,No
1608,2014-01-01,7261,180,1,No
1608,2014-02-01,5866,164,4,No
1608,2014-03-01,7492,152,1,Yes
1608,2014-04-01,5130,166,4,No
1608,2014-05-01,8941,179,4,No
1608,2014-06-01,8736,153,4,Yes
1608,2014-07-01,7815,159,3,Yes
1608,2014-08-01,4362,156,3,Yes
1608,2014-09-01,6761,175,3,Yes
1608,2014-10-01,7656,151,2,No
1608,2014-11-01,8103,177,2,Yes
1608,2014-12-01,7109,162,4,Yes
1608,2015-01-01,5654,162,3,No
1608,2015-02-01,5271,156,3,Yes
1608,2015-03-01,7184,163,3,No
1608,2015-04-01,7355,161,3,No
1608,2015-05-01,4526,173,2,Yes
1608,2015-06-01,5546,151,3,No
1608,2015-07-01,4119,160,2,Yes
1608,2015-08-01,2372,135,2,No
1608,2015-09-01,10125,147,1,Yes
1608,2015-10-01,4836,156,2,Yes
1608,2015-11-01,6785,159,1,Yes
1608,2015-12-01,6578,135,3,Yes
1608,2016-01-01,9656,152,4,No
1608,2016-02-01,8423,146,3,Yes
1608,2016-03-01,8069,156,3,Yes
1608,2016-04-01,5605,165,4,Yes
1608,2016-05-01,8051,161,2,No
1608,2016-06-01,7065,170,4,Yes
1608,2016-07-01,4480,172,4,Yes
1608,2016-08-01,10026,152,4,No
1608,2016-09-01,2812,171,1,Yes
